block_uuid,block_name,block_norm,district_name,district_norm,vintage,centroid_lon,centroid_lat
9ee5ec3a-4db6-4188-9630-41ce007b1e11,SANCHORE,SANCHORE,JALOR,JALOR,2019,71.82377721983588,24.78370604305245
967b3bd7-aaf9-4318-b8be-6959f0487e13,PALI,PALI,PALI,PALI,2019,73.2790405020222,25.694746769021105
403fa8dd-76b8-40b4-ab65-a667214b03a9,NEEM KA THANA,NEEM KA THANA,SIKAR,SIKAR,2021,75.80393443034725,27.659819435771734
ca6958fd-013a-467a-bcb8-7cbe14e4e7d4,CHURU,CHURU,CHURU,CHURU,2021,74.92672593606314,28.367138051667446
ac4a7352-85f6-4f6c-8c98-6d987397552f,JAWAJA,JAWAJA,AJMER,AJMER,2021,74.1736888233556,25.939331225723517
4b0201cf-4fde-4cf0-ac2a-93fe495913cb,SAMBHAR,SAMBHAR,JAIPUR,JAIPUR,2021,75.358803819529,27.06099748837109
567589df-99f1-4315-8e10-a0820e1c0a90,HINDOLI,HINDOLI,BUNDI,BUNDI,2019,75.5435745411024,25.54478632346796
e893022d-5278-46c1-a38c-3bac5fadf1b1,KISHANGARH,KISHANGARH,AJMER,AJMER,2021,74.88778352600323,26.69325106918587
7d19ab1f-b22a-4247-9f54-668a5f6f45e8,MERTA,MERTA,NAGAUR,NAGAUR,2019,73.91099249786359,26.656314772031696
3a9de127-f7bf-4697-98fd-50d28cc29bb7,PIPRALI,PIPRALI,SIKAR,SIKAR,2019,75.2775906099209,27.618546998682415
772ca7e1-526f-45b0-9516-f14c857deae5,RAMGARH,RAMGARH,ALWAR,ALWAR,2021,76.80205333247524,27.59213541258838
45d6c438-b87e-4ec2-b85b-9628fb38d13f,BHOPALSAGAR,BHOPALSAGAR,CHITTAURGARH,CHITTAURGARH,2021,74.19862488800712,24.819254954159984
9253bd11-b107-4f13-9323-3970d7a96e46,ARAIN,ARAIN,AJMER,AJMER,2021,75.04338326605087,26.348727635428222
1679d838-7c15-4ee3-91eb-7ba14d31c9ab,DHOND,DHOND,SIKAR,SIKAR,2021,75.02642430808433,27.560124536643404
f6f31aac-913e-4067-a40d-27955e8c556b,RAILMAGRA,RAILMAGRA,RAJSAMAND,RAJSAMAND,2021,74.12004880054532,25.007634649284096
819ecd83-1c18-46bc-950c-11805d78b07a,SIROHI,SIROHI,SIROHI,SIROHI,2019,72.70817706435585,24.872469949065085
4cdcf9a5-f814-477c-99c0-9aa1611a8918,PARBATSAR,PARBATSAR,NAGAUR,NAGAUR,2021,74.63717478894836,26.812296293932388
974b55bf-26cd-4886-94f0-6eca319eba99,NAWALGARH,NAWALGARH,JHUNJHUNUN,JHUNJHUNU,2019,75.34146676964977,27.8643866065208
053053f6-92fa-4f2d-8f62-bf04dc34fb89,PIPRALI,PIPRALI,SIKAR,SIKAR,2021,75.27759057969749,27.618546999013287
d642aa2e-b949-46d4-a36d-d7cf94abfbcd,THANAGAZI,THANAGAZI,ALWAR,ALWAR,2019,76.28347512606474,27.356206503250288
cb04da5f-a39c-4761-a13f-4283e5b26861,BICHHIWARA,BICHHIWARA,DUNGARPUR,DUNGARPUR,2021,73.59297915954437,23.790314865588446
faeb8de8-3eb1-4cf9-81fc-f27a181a3fa8,SRI VIJAYNAGAR,SRI VIJAYNAGAR,GANGANAGAR,GANGANAGAR,2019,73.50079153471991,29.222593481877084
d8d82cd6-95e7-4862-bcc9-b94513256eef,WEIR,WEIR,BHARATPUR,BHARATPUR,2021,77.10886770571491,27.049506254868692
34f0b077-b40d-4315-8d93-09f6afc39a01,SINDHARI,SINDHARI,BARMER,BARMER,2021,71.90829754695905,25.56010247185954
d5d4f0e8-6e3d-457b-8416-6e7504698fc0,CHEEKHLI,CHEEKHLI,DUNGARPUR,DUNGARPUR,2019,73.88259270222899,23.44588269328613
0cfc8676-d61e-44a2-87e2-a2f8a6183761,GOGUNDA,GOGUNDA,UDAIPUR,UDAIPUR,2019,73.48956682888198,24.684597347106898
6f00c0d4-bdca-49ef-b48e-bd691c14f561,KALYANPUR,KALYANPUR,BARMER,BARMER,2019,72.50080001689982,26.051742836845598
81afc6ea-5eea-4ba4-ab4a-7f3b32f850f0,AJMER_URBAN,AJMER URBAN,AJMER,AJMER,2021,74.63859264158194,26.456100506925196
7990085d-cee9-4ec1-8310-0f01f4cf4667,SIWANA,SIWANA,BARMER,BARMER,2021,72.35705675043063,25.573318796063113
29621f05-85f1-47ad-ab90-3028a982fe4b,CHURU,CHURU,CHURU,CHURU,2019,74.92672597556549,28.36713805952126
734a0559-4d6a-414d-a5bc-449ee85d0774,BHINMAL,BHINMAL,JALOR,JALOR,2021,72.09183983591645,25.12503484000397
f65b9588-7a1d-44b6-862d-11561e4dd4c5,BARI SADRI,BARI SADRI,CHITTAURGARH,CHITTAURGARH,2019,74.46094499901216,24.398077435993823
de715b87-ae8f-42c3-a5fd-ae6210571ed0,BHADRA,BHADRA,HANUMANGARH,HANUMANGARH,2021,75.1848311816348,29.06077871930658
d1905650-088e-4944-a44b-5117b0a22860,PIPAR CITY,PIPAR CITY,JODHPUR,JODHPUR,2021,73.58016908328167,26.42794901413213
c43ce2d2-bc1e-488b-be1f-31bfbf7d9d16,BANSUR,BANSUR,ALWAR,ALWAR,2019,76.358350559448,27.682740509496938
c87652e9-6891-4e46-981b-5e43086d5f1b,TIJARA,TIJARA,ALWAR,ALWAR,2021,76.85804697962625,28.003920994296404
b8623022-7419-4466-ad06-c741ef60e1c9,HURDA,HURDA,BHILWARA,BHILWARA,2021,74.6108274908977,25.810341353507958
708d1fcc-f7e4-40ff-a44f-c04b4d8e3a5c,MANDOR_RURAL,MANDOR RURAL,JODHPUR,JODHPUR,2021,73.06514604358468,26.347819227627955
32158333-0f33-42f8-a9c4-fc817f467822,SAMBHAR,SAMBHAR,JAIPUR,JAIPUR,2019,75.35880377419478,27.06099747934785
9c76f7af-b624-46f4-a3af-23ed184dac5d,DHAULPUR,DHAULPUR,DHAULPUR,DHAULPUR,2019,77.89734244562463,26.731682657623217
eb048b13-fe7c-4f05-a68c-2a8b44090092,BIJOLIYAN,BIJOLIYAN,BHILWARA,BHILWARA,2019,75.32124729682974,25.166021817591947
4cab2ef2-72c2-4a0c-a126-52ed180069ba,SULTANPUR,SULTANPUR,KOTA,KOTA,2021,76.17954061975236,25.292150217549548
3e6876a1-c2c3-4bdc-a25f-25da941dd682,KOTA_URBAN,KOTA URBAN,KOTA,KOTA,2021,75.80827906107203,25.07443223127104
dc85bea6-8c1b-42ef-bbf6-921124b095b8,SAPOTRA,SAPOTRA,KARAULI,KARAULI,2019,76.76883099884934,26.27128753656456
c9cabc88-fd78-49b1-9bc0-85d225a7af8f,LADNU,LADNU,NAGAUR,NAGAUR,2021,74.44056098501295,27.533254478713165
5536bfa1-6f4d-4ab0-8018-c18292b6d9e8,JHONTHRI,JHONTHRI,DUNGARPUR,DUNGARPUR,2021,73.75640441512022,23.679185120089485
000d7603-ddf8-476e-8574-e947ce6e25ef,KARANPUR,KARANPUR,GANGANAGAR,GANGANAGAR,2019,73.5125068303912,29.861298550962367
be984c0f-695b-4324-a44d-db7a46085255,SHAHPURA,SHAHPURA,JAIPUR,JAIPUR,2021,75.90159097429444,27.340130289862163
